"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"HIST";1300;"B03";"The Making of Canada";"GRP";;;;
"HIST";1300;"B04";"The Making of Canada";"GRP";;;;
"HIST";1300;"B05";"The Making of Canada";"GRP";"T";1035;1125;40
"HIST";1300;"B06";"The Making of Canada";"GRP";;;;
"HIST";1300;"B07";"The Making of Canada";"GRP";;;;
"HIST";1300;"B08";"The Making of Canada";"GRP";;;;
"HIST";1300;"C";"The Making of Canada";"LEC";"T";1805;2055;236
"HIST";1707;"A";"World History";"LEC";"M";1135;1325;391
"HIST";1707;"A01";"World History";"GRP";"T";1135;1225;27
"HIST";1707;"A02";"World History";"GRP";"T";1235;1325;28
"HIST";1707;"A03";"World History";"GRP";"T";1135;1225;69
"HIST";1707;"A04";"World History";"GRP";"M";1335;1425;28
"HIST";1707;"A05";"World History";"GRP";"T";1335;1425;40
"HIST";1707;"A06";"World History";"GRP";"T";835;925;58
"HIST";1707;"A07";"World History";"GRP";"T";1135;1225;25
"HIST";1707;"A08";"World History";"GRP";"T";1235;1325;69
"HIST";1707;"B";"World History";"LEC";"M";835;1025;331
"HIST";1707;"B01";"World History";"GRP";"T";835;925;28
"HIST";1707;"B02";"World History";"GRP";"T";1435;1525;20
"HIST";1707;"B03";"World History";"GRP";;;;
"HIST";1707;"B04";"World History";"GRP";"T";1235;1325;23
"HIST";1707;"B05";"World History";"GRP";"T";1135;1225;28
"HIST";1707;"B06";"World History";"GRP";;;;
"HIST";1707;"B07";"World History";"GRP";;;;
"HIST";1707;"B08";"World History";"GRP";"T";1335;1425;40
"HIST";1707;"PA1";"World History";"PAS";"MWF";1335;1425;32
"HIST";2001;"A";"Early Medieval Europe";"LEC";"M";1805;2055;195
"HIST";2005;"A";"England During the Middle Ages";"LEC";;;;
"HIST";2103;"A";"Mdrn Thght & Cultr: 20th Cent";"LEC";"TR";1135;1255;78
"HIST";2303;"A";"Canadian Political History";"LEC";"R";1805;2055;96
"HIST";2308;"A";"Colonial Latin America";"LEC";"M";1135;1325;58
"HIST";2308;"A01";"Colonial Latin America";"GRP";"T";935;1025;28
"HIST";2308;"A02";"Colonial Latin America";"GRP";"T";1335;1425;42
"HIST";2308;"A03";"Colonial Latin America";"GRP";;;;
"HIST";2308;"A04";"Colonial Latin America";"GRP";;;;
"HIST";2401;"A";"Hist of United States to 1865";"LEC";"TR";1435;1555;120
"HIST";2501;"A";"Early Modern Britain";"LEC";"W";1135;1325;84
"HIST";2501;"A01";"Early Modern Britain";"GRP";"R";1435;1525;28
"HIST";2501;"A02";"Early Modern Britain";"GRP";"R";1535;1625;28
"HIST";2501;"A03";"Early Modern Britain";"GRP";;;;
"HIST";2501;"A04";"Early Modern Britain";"GRP";;;;
"HIST";2511;"A";"20th Century Germany";"LEC";"T";1435;1625;115
"HIST";2511;"A01";"20th Century Germany";"GRP";"W";1135;1225;42
"HIST";2511;"A02";"20th Century Germany";"GRP";"W";935;1025;35
"HIST";2511;"A03";"20th Century Germany";"GRP";"W";1235;1325;40
"HIST";2511;"A04";"20th Century Germany";"GRP";"W";1035;1125;54
"HIST";2600;"A";"History of Russia";"LEC";"WF";1005;1125;98
"HIST";2706;"A";"Ancient & Pre-Colonial Africa";"LEC";"TR";1435;1555;78
"HIST";2706;"A01";"Ancient & Pre-Colonial Africa";"GRP";;;;
"HIST";2706;"A02";"Ancient & Pre-Colonial Africa";"GRP";;;;
"HIST";2706;"A03";"Ancient & Pre-Colonial Africa";"GRP";;;;
"HIST";2706;"A04";"Ancient & Pre-Colonial Africa";"GRP";;;;
"HIST";2802;"A";"War&Soc Mdrn Eurp, 1789-1914";"LEC";"MW";1335;1425;96
"HIST";2802;"A01";"War&Soc Mdrn Eurp, 1789-1914";"GRP";"R";1035;1125;35
"HIST";2802;"A02";"War&Soc Mdrn Eurp, 1789-1914";"GRP";"R";835;925;39
"HIST";2802;"A03";"War&Soc Mdrn Eurp, 1789-1914";"GRP";;;;
"HIST";2802;"A04";"War&Soc Mdrn Eurp, 1789-1914";"GRP";;;;
"HIST";2806;"A";"History of Japan";"LEC";"T";1805;2055;102
"HIST";2809;"A";"The Historian's Craft";"LEC";"R";1435;1625;98
"HIST";2809;"A01";"The Historian's Craft";"GRP";"F";1335;1425;28
"HIST";2809;"A02";"The Historian's Craft";"GRP";"F";935;1025;28
"HIST";2809;"A03";"The Historian's Craft";"GRP";"F";1335;1425;36
"HIST";2809;"A04";"The Historian's Craft";"GRP";"F";935;1025;32
"HIST";2902;"A";"History of Ancient Greece I";"LEC";"MW";1135;1255;134
"HIST";2904;"A";"History of Ancient Rome I";"LEC";"M";1435;1725;204
"HIST";2910;"A";"Special Subject in History";"LEC";"T";1135;1325;79
"HIST";2910;"A01";"Special Subject in History";"GRP";"W";1235;1325;58
"HIST";2910;"A02";"Special Subject in History";"GRP";"W";1335;1425;28
"HIST";2910;"A03";"Special Subject in History";"GRP";;;;
"HIST";2910;"A04";"Special Subject in History";"GRP";;;;
"HIST";2910;"B";"Special Subject in History";"LEC";"TR";1135;1255;98
"HIST";2910;"C";"Special Subject in History";"LEC";"W";1435;1625;66
"HIST";2910;"C01";"Special Subject in History";"GRP";"R";1535;1625;47
"HIST";2910;"C02";"Special Subject in History";"GRP";"T";1535;1625;28
"HIST";2910;"C03";"Special Subject in History";"GRP";;;;
"HIST";2910;"C04";"Special Subject in History";"GRP";;;;
"HIST";3101;"A";"Roman History & Institutions";"LEC";"F";835;1125;58
"HIST";3105;"A";"Renaissance Europe";"LEC";"MW";1605;1725;63
"HIST";3213;"A";"The Enlightenment";"LEC";"MW";1005;1125;66
"HIST";3216;"A";"The Scientific Revolution";"LEC";"MW";835;955;66
"HIST";3305;"A";"Crime and State in History";"LEC";"W";1435;1725;71
"HIST";3305;"B";"Crime and State in History";"LEC";"W";1805;2055;98
"HIST";3305;"BOD";"Crime and State in History";"VOD";;;;
"HIST";3305;"T";"Crime and State in History";"LEC";;;;
"HIST";3305;"TOD";"Crime and State in History";"VOD";;;;
"HIST";3306;"A";"Canada's Intrnational Policies";"LEC";"MW";1605;1725;66
"HIST";3702;"A";"The Scramble for Africa, 1876-";"LEC";"W";1805;2055;66
"HIST";3800;"A";"International History 1914-41";"LEC";"MW";1435;1555;66
"HIST";3810;"A";"Historical Theory";"LEC";"R";835;1025;98
"HIST";3810;"A01";"Historical Theory";"TUT";"F";1135;1225;25
"HIST";3810;"A02";"Historical Theory";"TUT";"F";835;925;23
"HIST";3810;"A03";"Historical Theory";"TUT";"F";1135;1225;23
"HIST";3810;"A04";"Historical Theory";"TUT";"F";835;925;23
"HIST";3812;"A";"Digital History";"LEC";"TR";1305;1425;54
"HIST";3902;"A";"Topics in European History";"LEC";"M";1805;2055;134
"HIST";3902;"AOD";"Topics in European History";"VOD";;;;
"HIST";3902;"T";"Topics in European History";"LEC";;;;
"HIST";3902;"TOD";"Topics in European History";"VOD";;;;
"HIST";3903;"A";"Topics in Canadian History";"LEC";"W";1805;2055;78
"HIST";3904;"A";"Topics in U.S. History";"LEC";"TR";1305;1425;66
"HIST";3905;"A";"Topics in Int'l History";"LEC";;;;
"HIST";3999;"A";"Co-op Work Term";"WRK";;;;
"HIST";4006;"A";"Seminar in Medieval History";"SEM";"M";835;1125;28
"HIST";4100;"A";"Sem. in Early Modern European";"SEM";;;;
"HIST";4200;"A";"Seminar in European History";"SEM";"M";1435;1725;15
"HIST";4210;"A";"Topics in Ancient History";"SEM";"W";835;1125;23
"HIST";4302;"A";"Canada: Ideas & Culture";"SEM";"R";835;1125;31
"HIST";4302;"B";"Canada: Ideas & Culture";"SEM";"R";1435;1725;21
"HIST";4304;"A";"Canada: Politics & Society";"SEM";"R";1805;2055;25
"HIST";4400;"A";"Seminar in U.S. History";"SEM";"W";1135;1425;16
"HIST";4500;"A";"Seminar in British History";"SEM";"W";1435;1725;28
"HIST";4505;"A";"Sem: Women's and Gender Hist";"SEM";"W";835;1125;16
"HIST";4603;"A";"Imperial & Soviet Russia";"SEM";"R";835;1125;57
"HIST";4605;"A";"Balkans in Trans'n 1918 -1989";"LEC";"M";1805;2055;15
"HIST";4700;"A";"Seminar in World History";"SEM";;;;
"HIST";4802;"A";"Sem. in International History";"SEM";"F";835;1125;27
"HIST";4805;"A";"Seminar on Transnational Topic";"SEM";"F";1135;1425;40
"HIST";4805;"B";"Seminar on Transnational Topic";"SEM";"M";1435;1725;20
"HUMR";1001;"A";"Introduction to Human Rights";"LEC";"M";1805;1955;391
"HUMR";1001;"A01";"Introduction to Human Rights";"GRP";"M";1635;1725;31
"HUMR";1001;"A02";"Introduction to Human Rights";"GRP";"M";1635;1725;55
"HUMR";1001;"A03";"Introduction to Human Rights";"GRP";"M";1635;1725;39
"HUMR";1001;"A04";"Introduction to Human Rights";"GRP";"M";1635;1725;40
"HUMR";1001;"A05";"Introduction to Human Rights";"GRP";"M";1635;1725;39
"HUMR";1001;"A06";"Introduction to Human Rights";"GRP";"M";1635;1725;39
"HUMR";1001;"A07";"Introduction to Human Rights";"GRP";"M";1635;1725;39
"HUMR";1001;"A08";"Introduction to Human Rights";"GRP";"M";1635;1725;39
"HUMR";1001;"A09";"Introduction to Human Rights";"GRP";"M";2005;2055;39
"HUMR";1001;"A10";"Introduction to Human Rights";"GRP";"M";2005;2055;36
"HUMR";1001;"A11";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"A12";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"A13";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"A14";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"A15";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"A16";"Introduction to Human Rights";"GRP";"M";2005;2055;31
"HUMR";1001;"B";"Introduction to Human Rights";"LEC";"W";1135;1325;391
"HUMR";1001;"B1";"Introduction to Human Rights";"GRP";"R";1235;1325;31
"HUMR";1001;"B10";"Introduction to Human Rights";"GRP";"M";1535;1625;48
"HUMR";1001;"B11";"Introduction to Human Rights";"GRP";"M";1535;1625;32
"HUMR";1001;"B12";"Introduction to Human Rights";"GRP";"M";1535;1625;32
"HUMR";1001;"B13";"Introduction to Human Rights";"GRP";"T";1035;1125;58
"HUMR";1001;"B14";"Introduction to Human Rights";"GRP";"F";935;1025;48
"HUMR";1001;"B15";"Introduction to Human Rights";"GRP";"F";935;1025;48
"HUMR";1001;"B16";"Introduction to Human Rights";"GRP";"M";1235;1325;40
"HUMR";1001;"B2";"Introduction to Human Rights";"GRP";"R";1235;1325;23
"HUMR";1001;"B3";"Introduction to Human Rights";"GRP";"R";1235;1325;48
"HUMR";1001;"B4";"Introduction to Human Rights";"GRP";"R";1235;1325;31
"HUMR";1001;"B5";"Introduction to Human Rights";"GRP";"R";1635;1725;32
"HUMR";1001;"B6";"Introduction to Human Rights";"GRP";"R";1635;1725;32
"HUMR";1001;"B7";"Introduction to Human Rights";"GRP";"M";1235;1325;40
"HUMR";1001;"B8";"Introduction to Human Rights";"GRP";"M";1235;1325;40
"HUMR";1001;"B9";"Introduction to Human Rights";"GRP";"M";1235;1325;40
"HUMR";1001;"PA1";"Introduction to Human Rights";"PAS";"MW";1605;1725;27
"HUMR";1001;"PB1";"Introduction to Human Rights";"PAS";"WF";1435;1555;9
"HUMR";2001;"A";"Human Rights: Theory & Foundat";"LEC";"F";1135;1325;154
"HUMR";2001;"A01";"Human Rights: Theory & Foundat";"GRP";"F";1335;1425;42
"HUMR";2001;"A02";"Human Rights: Theory & Foundat";"GRP";"F";1335;1425;48
"HUMR";2001;"A03";"Human Rights: Theory & Foundat";"GRP";"F";1435;1525;42
"HUMR";2001;"A04";"Human Rights: Theory & Foundat";"GRP";"F";1435;1525;48
"HUMR";2401;"A";"Political Repression";"LEC";"R";1805;1955;134
"HUMR";2401;"A1";"Political Repression";"GRP";"T";1905;1955;35
"HUMR";2401;"A2";"Political Repression";"GRP";"T";1805;1855;35
"HUMR";2401;"A3";"Political Repression";"GRP";"W";1805;1855;55
"HUMR";2401;"A4";"Political Repression";"GRP";"T";2005;2055;27
"HUMR";3001;"A";"Special Topics in Human Rights";"LEC";"F";1435;1725;39
"HUMR";3301;"A";"Racialism, Racism & Human Righ";"LEC";"F";835;1125;29
"HUMR";3302;"A";"Culture, Reli & Women's HR";"LEC";;;;
"HUMR";3501;"A";"Social, Econ & Cultural Rights";"LEC";"M";1435;1725;36
"HUMR";4303;"A";"Disability Rights";"SEM";"M";835;1125;27
"HUMR";4502;"A";"Glbl Indig Know & Movements";"SEM";"W";1435;1725;27
"HUMS";1000;"A";"Myth and Symbol";"LEC";"TR";1435;1555;93
"HUMS";1000;"A1";"Myth and Symbol";"TUT";"M";1605;1725;19
"HUMS";1000;"A2";"Myth and Symbol";"TUT";"W";1435;1555;19
"HUMS";1000;"A3";"Myth and Symbol";"TUT";"R";1305;1425;19
"HUMS";1000;"A4";"Myth and Symbol";"TUT";;;;
"HUMS";1200;"A";"Humanities&Class Civilisations";"LEC";"TR";1605;1725;93
"HUMS";2000;"A";"Reason and Revelation";"LEC";"WF";1005;1125;93
"HUMS";2000;"A1";"Reason and Revelation";"TUT";"R";1005;1125;19
"HUMS";2000;"A2";"Reason and Revelation";"TUT";"R";835;955;19
"HUMS";2000;"A3";"Reason and Revelation";"TUT";"T";835;955;19
"HUMS";2101;"A";"Art from Antiquity to Medieval";"LEC";"WF";1605;1725;93
"HUMS";3000;"A";"Culture and Imagination";"LEC";"MW";1135;1255;93
"HUMS";3000;"A1";"Culture and Imagination";"TUT";"T";1135;1255;19
"HUMS";3000;"A2";"Culture and Imagination";"TUT";"T";1435;1555;19
"HUMS";3000;"A3";"Culture and Imagination";"TUT";"T";1005;1125;19
"HUMS";3102;"A";"Western Music 1000-1850";"LEC";"MW";835;955;93
"HUMS";3200;"A";"European Literature";"LEC";"TR";1605;1725;48
"HUMS";4000;"A";"Pol, Modernity & Common Good";"LEC";"TR";1005;1125;93
"HUMS";4000;"A1";"Pol, Modernity & Common Good";"TUT";"M";1435;1555;19
"HUMS";4000;"A2";"Pol, Modernity & Common Good";"TUT";"W";1005;1125;19
"HUMS";4001;"A";"Directed Studies in Humanities";"IND";;;;
"HUMS";4103;"A";"Science in the Modern World";"LEC";"T";1805;2055;93
"HUMS";4902;"A";"Res Sem: Renaissance to Enligh";"SEM";"F";835;1125;42
"IDES";1000;"A";"Theory & Hist of Design";"LEC";"R";835;1125;154
"IDES";1300;"A";"Projects IA";"STU";"M";935;1125;50
"IDES";1300;"A";"Projects IA";"STU";"M";1235;1625;50
"IDES";1300;"B";"Projects IA";"STU";"T";935;1125;50
"IDES";1300;"B";"Projects IA";"STU";"T";1235;1625;50
"IDES";2101;"A";"Mass Prod Tech for Ind Des A";"LEC";"R";1805;2055;58
"IDES";2101;"A1";"Mass Prod Tech for Ind Des A";"LAB";"R";1135;1425;50
"IDES";2205;"A";"Sensory Aspects of Design";"LEC";"F";835;1125;66
"IDES";2300;"A";"Projects IIA";"STU";"T";935;1125;50
"IDES";2300;"A";"Projects IIA";"STU";"T";1235;1625;50
"IDES";2300;"B";"Projects IIA";"STU";"T";935;1125;50
"IDES";2300;"B";"Projects IIA";"STU";"T";1235;1625;50
"IDES";3105;"A";"Visual Comm & Package Design";"LEC";"W";1435;1725;51
"IDES";3106;"A";"Computer Application Design II";"LEC";"M";1805;1925;78
"IDES";3106;"A1";"Computer Application Design II";"TUT";"M";1935;2055;78
"IDES";3300;"A";"Projects IIIA";"STU";"RF";935;1125;50
"IDES";3300;"A";"Projects IIIA";"STU";"RF";1235;1625;50
"IDES";3300;"B";"Projects IIIA";"STU";"RF";935;1125;50
"IDES";3300;"B";"Projects IIIA";"STU";"RF";1235;1625;50
"IDES";3306;"A";"3rd Year Spec Ind Des Studies";"LEC";;;;
"IDES";3502;"A";"Contextual Nature of Products";"LEC";"W";1135;1425;51
"IDES";3601;"A";"Industrial Design and the User";"LEC";"M";1135;1425;66
"IDES";3601;"A1";"Industrial Design and the User";"LAB";"M";835;1125;50
"IDES";3999;"A";"Co-op Work Term";"WRK";;;;
"IDES";4001;"A";"Industrial Design Seminar";"SEM";"R";1135;1425;51
"IDES";4301;"A";"Minor Projects A";"STU";"T";935;1125;48
"IDES";4301;"A";"Minor Projects A";"STU";"T";1235;1625;48
"IDES";4301;"B";"Minor Projects A";"STU";"T";935;1125;48
"IDES";4301;"B";"Minor Projects A";"STU";"T";1235;1625;48
"IDES";4310;"A";"Major Project";"STU";"F";935;1125;48
"IDES";4310;"A";"Major Project";"STU";"F";1235;1625;48
"IDES";4310;"B";"Major Project";"STU";"F";935;1125;48
"IDES";4310;"B";"Major Project";"STU";"F";1235;1625;48
"IDES";4400;"A";"Industrial Practice Internship";"OTH";;;;
"IMD";1000;"A";"Interactive Multimedia Design";"LEC";"WF";1005;1125;77
"IMD";1002;"A";"Visual Dynamics";"WKS";"T";805;1055;76
"IMD";1002;"B";"Visual Dynamics";"WKS";"R";1205;1455;76
"IMD";1004;"A";"Software Tools";"WKS";"T";1205;1455;76
"IMD";1004;"B";"Software Tools";"WKS";"R";805;1055;76
"IMD";2000;"A";"Multimedia Data Management";"LEC";"TR";1205;1325;60
"IMD";2000;"A1";"Multimedia Data Management";"TUT";"T";1435;1625;60
"IMD";2003;"A";"Audio and Video";"WKS";"M";805;1155;76
"IMD";2003;"B";"Audio and Video";"WKS";"M";1305;1655;76
"IMD";3003;"A";"Communication Skills for IMD";"LEC";;;;
"IMD";3003;"B";"Communication Skills for IMD";"LEC";"W";835;1125;31
"IMD";3004;"A";"Human Comp Interaction &Design";"LEC";"MW";1305;1425;60
"IMD";3900;"A";"Design Studio 2";"STU";"F";805;1155;76
"IMD";3900;"A";"Design Studio 2";"STU";"T";1305;1655;76
"IMD";3900;"B";"Design Studio 2";"STU";"F";1305;1655;76
"IMD";3900;"B";"Design Studio 2";"STU";"T";805;1155;76
"IMD";4003;"A";"3D Computer Animation";"LEC";"TR";1005;1125;60
"IMD";4003;"A1";"3D Computer Animation";"TUT";"R";1435;1625;60
"IMD";4901;"A";"Senior IMD Project";"TUT";"M";835;1125;60
"IMD";4901;"A";"Senior IMD Project";"TUT";"MW";1435;1725;60
"IMD";4902;"A";"Design Studio 4";"STU";"WF";935;1325;60
"INAF";3000;"F";"Policy in a Global Context";"SEM";"M";1135;1425;35
"INAF";4101;"F";"Spec Top in Conflict Analysis";"SEM";"T";835;1125;35
"INDG";1000;"A";"Introduc to Indigenous Studies";"LEC";"W";1805;1955;79
"INDG";1000;"A1";"Introduc to Indigenous Studies";"GRP";"R";935;1025;48
"INDG";1000;"A2";"Introduc to Indigenous Studies";"GRP";"R";1035;1125;48
"INDG";2010;"A";"Indig Encnt Col Nat Buid Proj";"LEC";"W";835;1125;91
"INDG";2010;"A1";"Indig Encnt Col Nat Buid Proj";"GRP";;;;
"INDG";2010;"A2";"Indig Encnt Col Nat Buid Proj";"GRP";;;;
"INDG";3000;"A";"Indig Representa ContempCanada";"SEM";"T";1135;1425;42
"INSC";3909;"A";"Independent Study";"IND";;;;
"ISCI";1001;"A";"The Environment: Introduction";"LEC";"TR";1305;1425;148
"ISCI";1001;"AOD";"The Environment: Introduction";"VOD";;;;
"ISCI";1001;"T";"The Environment: Introduction";"LEC";;;;
"ISCI";1001;"TOD";"The Environment: Introduction";"VOD";;;;
"ISCI";2000;"A";"Natural Laws";"LEC";"MW";1435;1625;59
"ISCI";2000;"A1";"Natural Laws";"TUT";"F";835;925;59
"ISCI";2000;"AOD";"Natural Laws";"VOD";;;;
"ISCI";2000;"T";"Natural Laws";"LEC";;;;
"ISCI";2000;"TOD";"Natural Laws";"VOD";;;;
"ITAL";1010;"A";"First-Year Italian I";"LEC";"TR";1435;1625;32
"ITAL";1010;"B";"First-Year Italian I";"LEC";;;;
"ITAL";1010;"C";"First-Year Italian I";"LEC";"TR";935;1125;58
"ITAL";1010;"D";"First-Year Italian I";"LEC";"TR";1905;2055;32
"ITAL";1010;"E";"First-Year Italian I";"LEC";"WF";1135;1325;31
"ITAL";1010;"F";"First-Year Italian I";"LEC";"MW";1435;1625;40
"ITAL";2010;"A";"Second-Year Italian I";"LEC";"TR";1135;1325;32
"ITAL";3110;"A";"Intensive Third-Year Italian";"LEC";"MW";1135;1425;32
"ITAL";4900;"A";"Independent Study";"IND";;;;
"ITAL";4900;"B";"Independent Study";"IND";;;;
"JAPA";1010;"A";"First-Year Japanese I";"LEC";"MW";1435;1625;32
"JAPA";1010;"B";"First-Year Japanese I";"LEC";"MW";1135;1325;32
"JAPA";1010;"C";"First-Year Japanese I";"LEC";"TR";935;1125;35
"JAPA";1010;"D";"First-Year Japanese I";"LEC";;;;
"JAPA";1110;"A";"Intensive First-Year Japanese";"LEC";"TWRF";1135;1325;42
"JAPA";1110;"B";"Intensive First-Year Japanese";"LEC";"MTWR";1035;1225;32
"JAPA";1110;"C";"Intensive First-Year Japanese";"LEC";"MTRF";1435;1625;42
"JAPA";3010;"A";"Third-Year Japanese I";"LEC";"TR";1435;1555;39
"JAPA";3010;"B";"Third-Year Japanese I";"LEC";"MW";1605;1725;25
"JAPA";3011;"A";"Reading in Japnse - Kanji I";"LEC";"TR";1605;1725;39
"JAPA";4010;"A";"Fourth-Year Japanese I";"LEC";"TR";1135;1255;36
"JAPA";4900;"A";"Independent Study";"IND";;;;
"JAPA";4900;"B";"Independent Study";"IND";;;;
"JAPA";4901;"A";"Independent Study";"IND";;;;
"JAPA";4901;"B";"Independent Study";"IND";;;;
"JOUR";1000;"A";"Foundations of Journalism";"LEC";"R";1135;1325;195
"JOUR";1000;"A01";"Foundations of Journalism";"GRP";"R";1635;1725;40
"JOUR";1000;"A02";"Foundations of Journalism";"GRP";"R";1335;1425;19
"JOUR";1000;"A03";"Foundations of Journalism";"GRP";"R";1335;1425;19
"JOUR";1000;"A04";"Foundations of Journalism";"GRP";"R";1335;1425;20
"JOUR";1000;"A05";"Foundations of Journalism";"GRP";"R";1435;1525;21
"JOUR";1000;"A06";"Foundations of Journalism";"GRP";"R";1535;1625;16
"JOUR";1000;"A07";"Foundations of Journalism";"GRP";"R";1435;1525;19
"JOUR";1000;"A08";"Foundations of Journalism";"GRP";"R";1635;1725;40
"JOUR";1000;"A09";"Foundations of Journalism";"GRP";"R";1535;1625;19
"JOUR";1000;"A10";"Foundations of Journalism";"GRP";"R";1435;1525;19
"JOUR";1000;"A11";"Foundations of Journalism";"GRP";"R";1335;1425;19
"JOUR";1000;"A12";"Foundations of Journalism";"GRP";"R";1635;1725;35
"JOUR";1000;"A13";"Foundations of Journalism";"GRP";"R";1635;1725;16
"JOUR";1000;"PA1";"Foundations of Journalism";"PAS";"TR";1005;1125;11
"JOUR";2106;"A";"The Documentary";"LEC";"W";1535;1625;75
"JOUR";2106;"A1";"The Documentary";"FLM";"M";1435;1725;75
"JOUR";2201;"A";"Fundamentals of Reporting";"LAB";"M";1135;1725;26
"JOUR";2201;"B";"Fundamentals of Reporting";"LAB";"M";1135;1725;25
"JOUR";2201;"C";"Fundamentals of Reporting";"LAB";"M";1135;1725;25
"JOUR";2201;"D";"Fundamentals of Reporting";"LAB";"R";1135;1725;25
"JOUR";2201;"E";"Fundamentals of Reporting";"LAB";"R";1135;1725;25
"JOUR";2205;"A";"Journalism & Public Instit";"LEC";"F";835;1125;154
"JOUR";3207;"A";"Intro to Radio Journalism";"LEC";"M";1135;1725;26
"JOUR";3207;"C";"Intro to Radio Journalism";"LEC";"R";1135;1725;26
"JOUR";3208;"B";"Intro to Television Journalism";"LEC";"M";1135;1725;27
"JOUR";3208;"D";"Intro to Television Journalism";"LEC";"R";1135;1725;27
"JOUR";3215;"A";"Professional Pract & Ethics";"LEC";"W";835;1125;25
"JOUR";3215;"B";"Professional Pract & Ethics";"LEC";"W";1435;1725;25
"JOUR";3225;"A";"Reporting in Depth";"LEC";"M";1435;1725;42
"JOUR";3225;"B";"Reporting in Depth";"LEC";"R";1805;2055;26
"JOUR";3235;"A";"New Media Reporting";"LEC";"W";835;1125;25
"JOUR";3235;"B";"New Media Reporting";"LEC";"W";1805;2055;25
"JOUR";4101;"B";"Special Topic";"SEM";;;;
"JOUR";4101;"C";"Special Topic";"SEM";"T";1805;2055;25
"JOUR";4101;"E";"Special Topic";"SEM";"W";1905;2155;27
"JOUR";4101;"F";"Special Topic";"SEM";"T";1135;1425;27
"JOUR";4201;"A";"Specialized Reporting";"SEM";"R";835;1125;31
"JOUR";4201;"B";"Specialized Reporting";"SEM";"M";1435;1725;23
"JOUR";4201;"C";"Specialized Reporting";"SEM";"R";1435;1725;27
"JOUR";4201;"D";"Specialized Reporting";"SEM";"R";835;1125;27
"JOUR";4201;"E";"Specialized Reporting";"SEM";"R";835;1125;27
"JOUR";4201;"H";"Specialized Reporting";"SEM";"T";1435;1725;27
"JOUR";4204;"A";"Newsroom: Adv New Media Wksp";"WKS";"F";835;1625;25
"JOUR";4205;"A";"Newsroom: Adv Newspaper Wksp";"WKS";"W";835;1625;24
"JOUR";4206;"A";"Newsroom: Adv Radio Wksp";"WKS";"W";835;1625;26
"JOUR";4207;"A";"Newsroom: Adv Television Wksp";"WKS";"W";835;1625;27
"JOUR";4208;"C";"Prof Prac: Specialized Media";"LAB";"W";1435;1725;31
"JOUR";4208;"H";"Prof Prac: Specialized Media";"LAB";"W";1835;2025;27
"LACS";1001;"A";"Intr Latin Americ&Carribbean I";"LEC";"MW";1435;1555;78
"LANG";1010;"A";"Introduction to a Language I";"LEC";"MW";935;1125;29
"LANG";1010;"C";"Introduction to a Language I";"LEC";;;;
"LATN";1005;"A";"Introduction to Latin I";"LEC";"WF";1435;1625;36
"LATN";1005;"B";"Introduction to Latin I";"LEC";"MW";1135;1325;58
"LATN";1005;"C";"Introduction to Latin I";"LEC";"MW";935;1125;39
"LATN";1005;"D";"Introduction to Latin I";"LEC";"MW";1135;1325;35
"LATN";1005;"PA1";"Introduction to Latin I";"PAS";"WF";1305;1425;11
"LATN";1005;"PA2";"Introduction to Latin I";"PAS";;;;
"LATN";1005;"PA3";"Introduction to Latin I";"PAS";;;;
"LATN";1005;"PA4";"Introduction to Latin I";"PAS";"MW";1135;1255;9
"LATN";2200;"A";"Intermediate Latin I";"TUT";"M";1435;1725;19
"LAWS";1000;"A";"Introduction to Legal Studies";"LEC";"W";835;1025;391
"LAWS";1000;"A01";"Introduction to Legal Studies";"GRP";"W";1035;1125;71
"LAWS";1000;"A02";"Introduction to Legal Studies";"GRP";"W";1135;1225;40
"LAWS";1000;"A03";"Introduction to Legal Studies";"GRP";"W";1035;1125;47
"LAWS";1000;"A04";"Introduction to Legal Studies";"GRP";"W";1135;1225;58
"LAWS";1000;"A05";"Introduction to Legal Studies";"GRP";"W";1035;1125;30
"LAWS";1000;"A06";"Introduction to Legal Studies";"GRP";"W";1135;1225;30
"LAWS";1000;"A07";"Introduction to Legal Studies";"GRP";"W";1035;1125;35
"LAWS";1000;"A08";"Introduction to Legal Studies";"GRP";"W";1135;1225;42
"LAWS";1000;"A09";"Introduction to Legal Studies";"GRP";"W";1035;1125;27
"LAWS";1000;"A10";"Introduction to Legal Studies";"GRP";"W";1135;1225;40
"LAWS";1000;"B";"Introduction to Legal Studies";"LEC";"F";1435;1625;331
"LAWS";1000;"B01";"Introduction to Legal Studies";"GRP";"F";1635;1725;36
"LAWS";1000;"B02";"Introduction to Legal Studies";"GRP";"F";1335;1425;54
"LAWS";1000;"B03";"Introduction to Legal Studies";"GRP";"F";1635;1725;39
"LAWS";1000;"B04";"Introduction to Legal Studies";"GRP";"F";1335;1425;42
